Date,Booking_status,level_3,level_4,level_5,level_6,JourneyDate,BookingStatus,TrainNo,ClassOfTravel,ChartingStatus
2017-12-13,TQWL,53	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-14,TQWL,6	12864	SL	CNF,S11,62,0,0,0,0.0,0,0.0
2017-12-14,TQWL,52	12864	SL	TQWL,0,21,0,0,0,0.0,0,0.0
2017-12-14,TQWL,6	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-15,TQWL,42	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-15,TQWL,73	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-15,TQWL,13	12864	SL	CNF,S14,24,0,0,0,0.0,0,0.0
2017-12-16,TQWL,3	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-16,TQWL,6	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-15,TQWL,41	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-15,TQWL,7	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-15,TQWL,109	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-16,TQWL,19	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-16,TQWL,51	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-16,TQWL,6	12864	SL	CNF,S7,29,0,0,0,0.0,0,0.0
2017-12-16,TQWL,16	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-16,TQWL,33	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-16,TQWL,46	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-17,TQWL,13	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-17,TQWL,1	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-17,TQWL,11	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-17,TQWL,18	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-18,TQWL,35	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-17,TQWL,4	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-18,TQWL,33	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-19,TQWL,11	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-19,TQWL,48	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-18,TQWL,23	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-20,TQWL,1	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-20,TQWL,1	12864	3A	CNF,B2,12,0,0,0,0.0,0,0.0
2017-12-20,TQWL,28	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-19,TQWL,55	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-20,TQWL,15	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-21,TQWL,12	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-20,TQWL,23	12864	3A	CNF,B2,57,0,0,0,0.0,0,0.0
2017-12-20,TQWL,41	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-20,TQWL,47	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-20,TQWL,93	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-20,TQWL,68	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-20,TQWL,46	12864	SL	CNF,S5,59,0,0,0,0.0,0,0.0
2017-12-21,TQWL,3	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-20,TQWL,54	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-21,TQWL,15	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-21,TQWL,4	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-21,TQWL,106	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-21,TQWL,108	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-22,TQWL,50	12864	SL	CNF,S3,41,0,0,0,0.0,0,0.0
2017-12-21,TQWL,103	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-21,TQWL,75	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-21,TQWL,31	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-22,TQWL,13	12864	SL	CNF,S3,8,0,0,0,0.0,0,0.0
2017-12-21,TQWL,6	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-22,TQWL,55	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-22,TQWL,39	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-03-28,TQWL,11	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-03-28,TQWL,31	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-03-29,TQWL,24	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-03-29,TQWL,16	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-03-29,TQWL,7	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-03-29,TQWL,124	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-03-29,TQWL,3	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-03-29,TQWL,43	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-03-30,TQWL,26	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-03-30,TQWL,31	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-03-30,TQWL,54	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-03-31,TQWL,4	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-01,TQWL,4	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-03-31,TQWL,1	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-03-31,TQWL,5	12864	SL	TQWL,0,2,0,0,0,0.0,0,0.0
2018-04-01,TQWL,3	12864	SL	CNF,S12,3,0,0,0,0.0,0,0.0
2018-04-02,TQWL,4	12864	SL	CNF,S7,5,0,0,0,0.0,0,0.0
2018-04-01,TQWL,28	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-02,TQWL,18	12864	SL	CNF,S3,43,0,0,0,0.0,0,0.0
2018-04-01,TQWL,15	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-01,TQWL,2	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-01,TQWL,6	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-01,TQWL,32	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-02,TQWL,4	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-01,TQWL,1	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-03,TQWL,8	12864	3A	TQWL,0,2,0,0,0,0.0,0,0.0
2018-04-03,TQWL,41	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-03,TQWL,65	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-03,TQWL,14	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-03,TQWL,7	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-03,TQWL,2	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-03,TQWL,76	12864	SL	TQWL,0,37,0,0,0,0.0,0,0.0
2018-04-19,TQWL,11	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-20,TQWL,8	12864	SL	CNF,S7,65,0,0,0,0.0,0,0.0
2018-04-20,TQWL,16	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-20,TQWL,43	12864	SL	CNF,S2,60,0,0,0,0.0,0,0.0
2018-04-20,TQWL,38	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-20,TQWL,58	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-20,TQWL,1	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-20,TQWL,41	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-20,TQWL,77	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-19,TQWL,37	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-20,TQWL,67	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-20,TQWL,25	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-20,TQWL,56	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-20,TQWL,33	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-20,TQWL,107	12864	SL	CNF,S3,22,0,0,0,0.0,0,0.0
2018-04-20,TQWL,88	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-22,TQWL,30	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-21,TQWL,17	12864	SL	TQWL,0,5,0,0,0,0.0,0,0.0
2018-04-20,TQWL,69	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-21,TQWL,61	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-22,TQWL,1	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-21,TQWL,68	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-21,TQWL,87	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-21,TQWL,92	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-22,TQWL,11	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-21,TQWL,34	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-22,TQWL,16	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-22,TQWL,67	12864	SL	CNF,S3,33,0,0,0,0.0,0,0.0
2018-04-22,TQWL,70	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-22,TQWL,66	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-22,TQWL,19	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-21,TQWL,24	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-23,TQWL,2	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-23,TQWL,6	12864	SL	CNF,S11,13,0,0,0,0.0,0,0.0
2018-04-22,TQWL,29	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-22,TQWL,20	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-23,TQWL,1	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-23,TQWL,13	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-22,TQWL,111	12864	SL	TQWL,0,52,0,0,0,0.0,0,0.0
2018-04-22,TQWL,7	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-23,TQWL,20	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-23,TQWL,38	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-22,TQWL,1	12864	2A	TQWL,0,1,0,0,0,0.0,0,0.0
2018-04-23,TQWL,32	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-23,TQWL,25	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-23,TQWL,44	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-24,TQWL,2	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-24,TQWL,10	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-24,TQWL,21	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-25,TQWL,2	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-23,TQWL,84	12864	SL	TQWL,0,41,0,0,0,0.0,0,0.0
2018-04-24,TQWL,48	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-24,TQWL,58	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-24,TQWL,3	12864	3A	CNF,B3,54,0,0,0,0.0,0,0.0
2018-04-24,TQWL,49	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-24,TQWL,21	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-24,TQWL,44	12864	SL	TQWL,0,18,0,0,0,0.0,0,0.0
2018-04-25,TQWL,30	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-25,TQWL,88	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-26,TQWL,17	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-24,TQWL,67	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-25,TQWL,4	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-24,TQWL,10	12864	SL	CNF,S4,41,0,0,0,0.0,0,0.0
2018-04-24,TQWL,6	12864	SL	CNF,S4,29,0,0,0,0.0,0,0.0
2017-12-22,TQWL,45	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-22,TQWL,3	12864	SL	CNF,S8,36,0,0,0,0.0,0,0.0
2017-12-22,TQWL,112	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-22,TQWL,14	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-22,TQWL,120	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-21,TQWL,38	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-22,TQWL,86	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-22,TQWL,20	12864	SL	CNF,S4,22,0,0,0,0.0,0,0.0
2017-12-22,TQWL,10	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-22,TQWL,69	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-23,TQWL,2	12864	3A	CNF,B2,28,0,0,0,0.0,0,0.0
2017-12-22,TQWL,36	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-22,TQWL,95	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-23,TQWL,10	12864	SL	CNF,S6,17,0,0,0,0.0,0,0.0
2017-12-23,TQWL,14	12864	SL	CNF,S12,11,0,0,0,0.0,0,0.0
2017-12-22,TQWL,35	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-23,TQWL,77	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-23,TQWL,37	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-23,TQWL,11	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-23,TQWL,47	12864	3A	CNF,B3,4,0,0,0,0.0,0,0.0
2017-12-23,TQWL,32	12864	SL	TQWL,0,13,0,0,0,0.0,0,0.0
2017-12-24,TQWL,45	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-24,TQWL,123	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-25,TQWL,1	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-23,TQWL,97	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-24,TQWL,10	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-24,TQWL,8	12864	SL	CNF,S8,25,0,0,0,0.0,0,0.0
2017-12-24,TQWL,21	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-25,TQWL,8	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-25,TQWL,10	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-25,TQWL,12	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-25,TQWL,37	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-25,TQWL,32	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-25,TQWL,53	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-25,TQWL,16	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-25,TQWL,47	12864	SL	CNF,S3,36,0,0,0,0.0,0,0.0
2017-12-25,TQWL,38	12864	SL	TQWL,0,15,0,0,0,0.0,0,0.0
2017-12-25,TQWL,13	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-27,TQWL,19	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-29,TQWL,10	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-28,TQWL,2	12864	2A	CNF,A1,41,0,0,0,0.0,0,0.0
2017-12-28,TQWL,61	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-28,TQWL,12	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-29,TQWL,99	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-29,TQWL,1	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2017-12-29,TQWL,123	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-29,TQWL,52	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-29,TQWL,104	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-30,TQWL,14	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-29,TQWL,19	12864	SL	CNF,S3,37,0,0,0,0.0,0,0.0
2017-12-30,TQWL,3	12864	3A	CNF,B1,21,0,0,0,0.0,0,0.0
2017-12-30,TQWL,6	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2017-12-30,TQWL,34	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-03,TQWL,57	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-03,TQWL,45	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-03,TQWL,52	12864	SL	CNF,S3,35,0,0,0,0.0,0,0.0
2018-05-03,TQWL,5	12864	SL	CNF,S12,18,0,0,0,0.0,0,0.0
2018-05-03,TQWL,21	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-03,TQWL,16	12864	SL	CNF,S7,3,0,0,0,0.0,0,0.0
2018-05-03,TQWL,5	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-03,TQWL,7	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-03,TQWL,56	12864	SL	CNF,S1,12,0,0,0,0.0,0,0.0
2018-05-04,TQWL,3	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-04,TQWL,1	12864	3A	CNF,B2,14,0,0,0,0.0,0,0.0
2018-05-04,TQWL,6	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-05,TQWL,6	12864	SL	CNF,S14,21,0,0,0,0.0,0,0.0
2018-05-04,TQWL,48	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-04,TQWL,88	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-03,TQWL,9	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-04,TQWL,16	12864	SL	CNF,S1,21,0,0,0,0.0,0,0.0
2018-05-04,TQWL,60	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-04,TQWL,67	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-03,TQWL,19	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-05,TQWL,2	12864	SL	CNF,S11,3,0,0,0,0.0,0,0.0
2018-05-04,TQWL,4	12864	SL	CNF,S1,5,0,0,0,0.0,0,0.0
2018-05-04,TQWL,10	12864	SL	CNF,S6,16,0,0,0,0.0,0,0.0
2018-05-05,TQWL,3	12864	3A	CNF,B1,8,0,0,0,0.0,0,0.0
2018-05-04,TQWL,1	12864	SL	CNF,S7,17,0,0,0,0.0,0,0.0
2018-05-05,TQWL,10	12864	SL	CNF,S6,16,0,0,0,0.0,0,0.0
2018-05-04,TQWL,4	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-04,TQWL,6	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-04,TQWL,31	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-05,TQWL,2	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-05,TQWL,5	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-05,TQWL,17	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-05,TQWL,30	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-05,TQWL,34	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-06,TQWL,3	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-05,TQWL,32	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-05,TQWL,1	12864	SL	CNF,S6,40,0,0,0,0.0,0,0.0
2018-05-05,TQWL,36	12864	SL	CNF,S11,65,0,0,0,0.0,0,0.0
2018-05-05,TQWL,14	12864	SL	CNF,S14,53,0,0,0,0.0,0,0.0
2018-05-05,TQWL,18	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-05,TQWL,12	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-06,TQWL,14	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-25,TQWL,3	12864	SL	CNF,S12,72,0,0,0,0.0,0,0.0
2018-04-25,TQWL,26	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-26,TQWL,24	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-26,TQWL,6	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-26,TQWL,25	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-27,TQWL,71	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-26,TQWL,59	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-26,TQWL,48	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-26,TQWL,64	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-27,TQWL,4	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-25,TQWL,23	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-26,TQWL,41	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-27,TQWL,14	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-27,TQWL,4	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-27,TQWL,50	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-27,TQWL,2	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-27,TQWL,18	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-27,TQWL,76	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-27,TQWL,52	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-27,TQWL,65	12864	SL	CNF,S1,60,0,0,0,0.0,0,0.0
2018-04-28,TQWL,17	12864	SL	CNF,S12,4,0,0,0,0.0,0,0.0
2018-04-28,TQWL,3	12864	SL	CNF,S8,54,0,0,0,0.0,0,0.0
2018-04-29,TQWL,3	12864	3A	CNF,B3,33,0,0,0,0.0,0,0.0
2018-04-29,TQWL,35	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-30,TQWL,6	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-29,TQWL,24	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-29,TQWL,90	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-30,TQWL,1	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-29,TQWL,29	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-29,TQWL,9	12864	2A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-29,TQWL,18	12864	SL	CNF,S7,29,0,0,0,0.0,0,0.0
2018-04-29,TQWL,4	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-29,TQWL,1	12864	3A	CNF,B3,36,0,0,0,0.0,0,0.0
2018-04-29,TQWL,36	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-29,TQWL,11	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-30,TQWL,11	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-30,TQWL,10	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-30,TQWL,61	12864	SL	CNF,S3,60,0,0,0,0.0,0,0.0
2018-04-30,TQWL,42	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-30,TQWL,18	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-30,TQWL,17	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-29,TQWL,72	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-29,TQWL,17	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-29,TQWL,41	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-04-29,TQWL,92	12864	SL	CNF,S13,12,0,0,0,0.0,0,0.0
2018-04-30,TQWL,47	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-04-30,TQWL,4	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-01,TQWL,9	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-01,TQWL,21	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-01,TQWL,1	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-02,TQWL,20	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-02,TQWL,13	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-02,TQWL,4	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-05-02,TQWL,13	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-02,TQWL,52	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-02,TQWL,5	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-02,TQWL,33	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-01,TQWL,50	12864	SL	TQWL,0,28,0,0,0,0.0,0,0.0
2018-05-02,TQWL,55	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-02,TQWL,6	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-05-02,TQWL,37	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-17,TQWL,1	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-06-17,TQWL,2	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-17,TQWL,30	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-06-17,TQWL,29	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-06-17,TQWL,6	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-17,TQWL,88	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-17,TQWL,34	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-06-17,TQWL,19	12864	SL	CNF,S4,25,0,0,0,0.0,0,0.0
2018-06-17,TQWL,27	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-06-17,TQWL,85	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-18,TQWL,15	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-06-18,TQWL,13	12864	3A	WL,0,0,0,0,0,0.0,0,0.0
2018-06-20,TQWL,15	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
2018-06-21,TQWL,1	12864	SL	WL,0,0,0,0,0,0.0,0,0.0
